972.14	1.2269e-10	5.6454e-10	8.5408e-10
978.2	1.2312e-10	5.6303e-10	8.5517e-10
984.25	1.2771e-10	5.6623e-10	8.4738e-10
990.3	1.269e-10	5.5428e-10	8.6014e-10
996.36	1.2503e-10	5.6145e-10	8.5483e-10
1002.4	1.26e-10	5.634e-10	8.5191e-10
1008.5	1.2592e-10	5.6597e-10	8.4942e-10
1014.5	1.2223e-10	5.6919e-10	8.499e-10
1020.6	1.2764e-10	5.7371e-10	8.3996e-10
1026.6	1.2996e-10	5.7166e-10	8.3969e-10
1032.7	1.3274e-10	5.7474e-10	8.3383e-10
1038.7	1.3045e-10	5.6705e-10	8.4381e-10
1044.8	1.3073e-10	5.8857e-10	8.2201e-10
1050.8	1.3363e-10	5.7437e-10	8.3331e-10
1056.9	1.3004e-10	5.749e-10	8.3637e-10
1062.9	1.3152e-10	5.8337e-10	8.2642e-10
1069	1.3216e-10	5.722e-10	8.3695e-10
1075.1	1.3948e-10	5.7814e-10	8.2369e-10
1081.1	1.3418e-10	5.8033e-10	8.268e-10
1087.2	1.3271e-10	5.8588e-10	8.2272e-10
1093.2	1.372e-10	5.7766e-10	8.2645e-10
1099.3	1.3703e-10	5.779e-10	8.2638e-10
1105.3	1.3426e-10	5.8484e-10	8.2221e-10
1111.4	1.3844e-10	5.8822e-10	8.1466e-10
1117.4	1.3406e-10	5.8621e-10	8.2105e-10
1123.5	1.3629e-10	5.8028e-10	8.2474e-10
1129.5	1.4324e-10	5.8726e-10	8.1082e-10
1135.6	1.3975e-10	5.8584e-10	8.1573e-10
1141.6	1.3674e-10	5.8288e-10	8.217e-10
1147.7	1.4201e-10	5.9191e-10	8.0739e-10
1153.7	1.4557e-10	5.9272e-10	8.0302e-10
1159.8	1.4339e-10	5.8685e-10	8.1107e-10
1165.9	1.457e-10	5.9042e-10	8.0519e-10
1171.9	1.4812e-10	6.1325e-10	7.7994e-10
1178	1.4789e-10	5.8957e-10	8.0385e-10
1184	1.442e-10	5.9461e-10	8.0251e-10
1190.1	1.4644e-10	5.8946e-10	8.0541e-10
1196.1	1.4001e-10	5.9585e-10	8.0546e-10
1202.2	1.4359e-10	5.902e-10	8.0752e-10
1208.2	1.4979e-10	6.0005e-10	7.9147e-10
1214.3	1.4851e-10	5.9207e-10	8.0073e-10
1220.4	1.4939e-10	6.0781e-10	7.8412e-10
1226.4	1.4951e-10	5.989e-10	7.9291e-10
1232.5	1.5019e-10	6.0637e-10	7.8475e-10
1238.5	1.5408e-10	6.2403e-10	7.6321e-10
1244.6	1.5144e-10	6.0472e-10	7.8516e-10
1250.6	1.5962e-10	6.2285e-10	7.5885e-10
1256.7	1.566e-10	6.244e-10	7.6031e-10
1262.7	1.5982e-10	6.2266e-10	7.5883e-10
1268.8	1.6192e-10	6.2407e-10	7.5532e-10
1274.8	1.6079e-10	6.2655e-10	7.5397e-10
1280.9	1.5575e-10	6.2588e-10	7.5968e-10
1287	1.5663e-10	6.1041e-10	7.7428e-10
1293	1.5892e-10	6.2978e-10	7.5261e-10
1299.1	1.5968e-10	6.3383e-10	7.478e-10
1305.1	1.5822e-10	6.1211e-10	7.7099e-10
1311.2	1.6737e-10	6.3324e-10	7.407e-10
1317.2	1.6427e-10	6.3565e-10	7.4139e-10
1323.3	1.67e-10	6.3128e-10	7.4304e-10
1329.3	1.7052e-10	6.246e-10	7.4619e-10
1335.4	1.6923e-10	6.3605e-10	7.3603e-10
1341.4	1.716e-10	6.3084e-10	7.3887e-10
1347.5	1.729e-10	6.3816e-10	7.3026e-10
1353.5	1.717e-10	6.1644e-10	7.5318e-10
1359.6	1.6868e-10	6.396e-10	7.3303e-10
1365.6	1.7703e-10	6.3968e-10	7.2461e-10
1371.7	1.7586e-10	6.3716e-10	7.2829e-10
1377.8	1.7396e-10	6.4268e-10	7.2467e-10
1383.8	1.8032e-10	6.3792e-10	7.2307e-10
1389.9	1.7449e-10	6.4589e-10	7.2093e-10
1395.9	1.7559e-10	6.4123e-10	7.245e-10
1402	1.8094e-10	6.3769e-10	7.2268e-10
1408	1.8066e-10	6.4689e-10	7.1377e-10
1414.1	1.823e-10	6.5015e-10	7.0886e-10
1420.1	1.8026e-10	6.4685e-10	7.142e-10
1426.2	1.8822e-10	6.4636e-10	7.0673e-10
1432.2	1.8671e-10	6.4673e-10	7.0787e-10
1438.3	1.8785e-10	6.4356e-10	7.099e-10
1444.3	1.9169e-10	6.4776e-10	7.0186e-10
1450.4	1.8799e-10	6.4747e-10	7.0586e-10
1456.5	1.9688e-10	6.4188e-10	7.0256e-10
1462.5	1.9314e-10	6.4324e-10	7.0493e-10
