106	616.046	5.11E-12	5.48E-09	1.26E-09	9.43E-10	8.72E-10	2.01E-08	9.32E-08	5.41E-08
107	621.814	5.12E-12	5.49E-09	1.26E-09	9.48E-10	8.67E-10	2.01E-08	9.33E-08	5.36E-08
108	627.643	5.10E-12	5.50E-09	1.25E-09	9.44E-10	8.69E-10	2.01E-08	9.32E-08	5.36E-08
109	633.471	5.11E-12	5.46E-09	1.24E-09	9.64E-10	8.64E-10	2.00E-08	9.32E-08	5.36E-08
110	639.239	5.11E-12	5.47E-09	1.26E-09	9.58E-10	8.85E-10	2.00E-08	9.28E-08	5.34E-08
111	645.007	5.11E-12	5.53E-09	1.26E-09	9.38E-10	8.80E-10	2.00E-08	9.27E-08	5.36E-08
112	650.776	5.09E-12	5.47E-09	1.27E-09	9.43E-10	8.75E-10	2.00E-08	9.26E-08	5.38E-08
113	656.544	5.09E-12	5.50E-09	1.28E-09	9.35E-10	8.70E-10	1.99E-08	9.24E-08	5.34E-08
114	662.312	5.10E-12	5.49E-09	1.28E-09	9.27E-10	8.66E-10	1.99E-08	9.24E-08	5.32E-08
115	668.081	5.09E-12	5.46E-09	1.28E-09	9.61E-10	8.60E-10	2.00E-08	9.24E-08	5.36E-08
116	673.849	5.08E-12	5.46E-09	1.26E-09	9.45E-10	8.66E-10	2.00E-08	9.22E-08	5.34E-08
117	679.627	5.09E-12	5.44E-09	1.30E-09	9.35E-10	8.51E-10	1.99E-08	9.22E-08	5.29E-08
118	685.396	5.08E-12	5.48E-09	1.30E-09	9.41E-10	8.67E-10	1.99E-08	9.20E-08	5.32E-08
119	691.234	5.09E-12	5.46E-09	1.30E-09	9.41E-10	8.68E-10	2.00E-08	9.20E-08	5.34E-08
120	697.002	5.09E-12	5.47E-09	1.31E-09	9.53E-10	8.61E-10	2.00E-08	9.18E-08	5.29E-08
121	702.771	5.09E-12	5.48E-09	1.29E-09	9.31E-10	8.55E-10	1.99E-08	9.18E-08	5.36E-08
122	708.549	5.08E-12	5.48E-09	1.31E-09	9.45E-10	8.61E-10	1.99E-08	9.18E-08	5.32E-08
123	714.317	5.08E-12	5.45E-09	1.31E-09	9.41E-10	8.46E-10	1.99E-08	9.16E-08	5.34E-08
124	720.095	5.07E-12	5.51E-09	1.32E-09	9.45E-10	8.50E-10	1.98E-08	9.17E-08	5.31E-08
125	725.874	5.06E-12	5.43E-09	1.33E-09	9.35E-10	8.60E-10	1.99E-08	9.16E-08	5.34E-08
126	731.652	5.06E-12	5.48E-09	1.35E-09	9.41E-10	8.48E-10	2.00E-08	9.12E-08	5.34E-08
127	737.42	5.04E-12	5.47E-09	1.33E-09	9.47E-10	8.32E-10	1.99E-08	9.14E-08	5.32E-08
128	743.259	5.06E-12	5.47E-09	1.33E-09	9.46E-10	8.35E-10	1.98E-08	9.10E-08	5.29E-08
129	749.027	5.06E-12	5.49E-09	1.33E-09	9.29E-10	8.27E-10	1.99E-08	9.09E-08	5.29E-08
130	754.926	5.05E-12	5.47E-09	1.34E-09	9.48E-10	8.29E-10	1.99E-08	9.08E-08	5.35E-08
131	760.694	5.07E-12	5.45E-09	1.36E-09	9.45E-10	8.32E-10	1.99E-08	9.08E-08	5.29E-08
132	766.522	5.05E-12	5.45E-09	1.35E-09	9.18E-10	8.36E-10	1.99E-08	9.06E-08	5.29E-08
133	772.29	5.05E-12	5.49E-09	1.36E-09	9.31E-10	8.18E-10	1.99E-08	9.07E-08	5.31E-08
134	778.119	5.06E-12	5.40E-09	1.36E-09	9.43E-10	8.26E-10	2.00E-08	9.05E-08	5.30E-08
135	783.887	5.07E-12	5.47E-09	1.39E-09	9.34E-10	8.13E-10	1.99E-08	9.06E-08	5.29E-08
136	789.716	5.06E-12	5.45E-09	1.36E-09	9.31E-10	8.34E-10	1.99E-08	9.04E-08	5.27E-08
137	795.484	5.07E-12	5.44E-09	1.36E-09	9.53E-10	8.28E-10	1.99E-08	9.03E-08	5.36E-08
138	801.322	5.06E-12	5.49E-09	1.36E-09	9.54E-10	8.14E-10	1.98E-08	9.04E-08	5.29E-08
139	807.091	5.06E-12	5.44E-09	1.37E-09	9.40E-10	8.05E-10	1.99E-08	9.01E-08	5.28E-08
140	812.869	5.05E-12	5.43E-09	1.38E-09	9.57E-10	8.18E-10	1.98E-08	8.99E-08	5.28E-08
141	818.697	5.05E-12	5.42E-09	1.37E-09	9.51E-10	7.93E-10	1.98E-08	8.97E-08	5.28E-08
142	824.466	5.03E-12	5.48E-09	1.40E-09	9.33E-10	8.06E-10	1.98E-08	8.98E-08	5.34E-08
143	830.234	5.03E-12	5.44E-09	1.37E-09	9.45E-10	8.04E-10	1.98E-08	8.96E-08	5.31E-08
144	836.062	5.03E-12	5.46E-09	1.40E-09	9.29E-10	8.23E-10	1.98E-08	8.95E-08	5.27E-08
145	841.921	5.04E-12	5.41E-09	1.36E-09	9.40E-10	7.97E-10	1.97E-08	8.96E-08	5.31E-08
146	847.689	5.03E-12	5.46E-09	1.36E-09	9.25E-10	8.13E-10	1.98E-08	8.92E-08	5.29E-08
147	853.517	5.03E-12	5.42E-09	1.41E-09	9.42E-10	8.02E-10	1.97E-08	8.93E-08	5.29E-08
148	859.286	5.04E-12	5.47E-09	1.40E-09	9.37E-10	8.06E-10	1.98E-08	8.93E-08	5.28E-08
149	865.054	5.04E-12	5.43E-09	1.40E-09	9.40E-10	8.09E-10	1.97E-08	8.90E-08	5.27E-08
150	870.822	5.03E-12	5.43E-09	1.39E-09	9.33E-10	7.87E-10	1.99E-08	8.91E-08	5.27E-08
151	876.651	5.01E-12	5.43E-09	1.38E-09	9.41E-10	7.78E-10	1.97E-08	8.90E-08	5.28E-08
152	882.479	5.01E-12	5.39E-09	1.41E-09	9.50E-10	8.03E-10	1.96E-08	8.88E-08	5.24E-08
153	888.247	5.01E-12	5.42E-09	1.40E-09	9.50E-10	7.88E-10	1.97E-08	8.86E-08	5.27E-08
154	894.026	4.99E-12	5.43E-09	1.39E-09	9.41E-10	8.03E-10	1.97E-08	8.86E-08	5.24E-08
155	899.804	5.00E-12	5.40E-09	1.41E-09	9.58E-10	7.81E-10	1.97E-08	8.84E-08	5.25E-08
156	905.572	4.99E-12	5.43E-09	1.42E-09	9.50E-10	7.96E-10	1.97E-08	8.83E-08	5.27E-08
157	911.411	4.97E-12	5.43E-09	1.42E-09	9.24E-10	7.81E-10	1.96E-08	8.81E-08	5.24E-08
158	917.179	4.98E-12	5.46E-09	1.41E-09	9.54E-10	7.88E-10	1.97E-08	8.85E-08	5.29E-08
159	922.947	4.97E-12	5.42E-09	1.42E-09	9.46E-10	8.05E-10	1.97E-08	8.83E-08	5.26E-08
160	928.776	4.96E-12	5.42E-09	1.42E-09	9.42E-10	7.85E-10	1.97E-08	8.83E-08	5.30E-08
161	934.544	4.95E-12	5.37E-09	1.40E-09	9.43E-10	8.01E-10	1.96E-08	8.79E-08	5.27E-08
162	940.312	4.94E-12	5.43E-09	1.41E-09	9.53E-10	7.91E-10	1.96E-08	8.78E-08	5.24E-08
163	946.14	4.92E-12	5.40E-09	1.43E-09	9.53E-10	7.76E-10	1.97E-08	8.78E-08	5.24E-08
164	951.909	4.93E-12	5.38E-09	1.41E-09	9.48E-10	7.75E-10	1.97E-08	8.78E-08	5.27E-08
165	957.687	4.91E-12	5.39E-09	1.40E-09	9.43E-10	7.85E-10	1.96E-08	8.76E-08	5.26E-08
166	963.455	4.91E-12	5.42E-09	1.42E-09	9.51E-10	7.82E-10	1.96E-08	8.74E-08	5.22E-08
